Invoice Created Date,Year,Month,Quarter,QY,Commodity,Description,Supplier,Reporting Total,PO Ship-To City,Chart Of Accounts,Accounting Total Currency,Invoice #
6/25/2024,2024,6,Q2,Q2-2024,Office Supplies,STAPLES 1  3-RING VIEW BINDERS,STAPLES BUSINESS ADVANTAGE_US_246182,33.51,Asheville,US_500-BAAN,USD,6005234588
6/25/2024,2024,6,Q2,Q2-2024,Office Supplies,STAPLES SONIX RETRACTABLE GEL,STAPLES BUSINESS ADVANTAGE_US_246182,4.1,Asheville,US_500-BAAN,USD,6005234588
6/25/2024,2024,6,Q2,Q2-2024,Office Supplies,STAPLES PREMIUM 1-SUBJECT NOTE,STAPLES BUSINESS ADVANTAGE_US_246182,2.01,Asheville,US_500-BAAN,USD,6005234588
6/25/2024,2024,6,Q2,Q2-2024,Office Supplies,TRU RED 8  NON-STICK TITANIUM,STAPLES BUSINESS ADVANTAGE_US_246182,6.4,Asheville,US_500-BAAN,USD,6005234588
6/25/2024,2024,6,Q2,Q2-2024,Professional Services,Thermo Somerville (Brammer Bio) PO for Klatu,KLATU NETWORKS INC_US_69770335,4243.9,Asheville,US_500-BAAN,USD,8048
6/25/2024,2024,6,Q2,Q2-2024,Industrial Gases,TNGSTN 1/8"X7" PURE EWP 2/PK,AIRGAS USA LLC_US_69316438,14.42,Asheville,US_500-BAAN,USD,9151142439
6/25/2024,2024,6,Q2,Q2-2024,Hand Tools,18V 1/2" 500 IN/LB M18 CRDLS DRL/DRV,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,310.52,Asheville,US_500-BAAN,USD,85055678
6/25/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Cylinder Tags, English, (Empty Cylinder. . .)",MCMASTER-CARR SUPPLY CO_US_50004682,18.73,Asheville,US_500-BAAN,USD,29153319
6/25/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Zinc Plated Steel Seals for Metal Strapping, Open, for 1/2&quot; Wide Strapping, 1&quot; Long",MCMASTER-CARR SUPPLY CO_US_50004682,49.6,Asheville,US_500-BAAN,USD,29122734
6/24/2024,2024,6,Q2,Q2-2024,Power Management,"MEAN WELL SDR-240-24 AC to DC DIN-Rail Power Supply, 24V, 10 Amp, 240W, 1.5"" - 2081086",AMAZON CAPITAL SERVICES INC_US_70345775,252.15,Asheville,US_500-BAAN,USD,1C3N-HLVC-31FY
6/24/2024,2024,6,Q2,Q2-2024,Power Management,"Waveshare Industrial 8-Ch Analog Output Module, 12-Bit DA Conversion, Supports 8-Ch Simultaneous Voltage Output, DC 7~36V Wide Voltage Power Supply, Modbus RTU Protocol, Rail-Mount Support",AMAZON CAPITAL SERVICES INC_US_70345775,28.99,Asheville,US_500-BAAN,USD,1C3N-HLVC-31FY
6/24/2024,2024,6,Q2,Q2-2024,MRO Services,Egress Aisle - Do Not Block Floor Sign,INSITE SOLUTIONS LLC_US_70649913,189.14,Asheville,US_500-BAAN,USD,0178241-IN
6/24/2024,2024,6,Q2,Q2-2024,Industrial Supplies,Key card,SECURA KEY_US_70725238,94,Asheville,US_500-BAAN,USD,5116915
6/24/2024,2024,6,Q2,Q2-2024,Advertising,LabX Media - Lab Manager - Drip Email and Billboard Ad - LE -14592,LABX MEDIA GROUP INC_US_244569,1500,Asheville,US_500-BAAN,USD,273061
6/24/2024,2024,6,Q2,Q2-2024,MRO Services,33x66 Dunage Airbag,IPS PACKAGING_US_70650347,1767,Asheville,US_500-BAAN,USD,S2350806.001
6/24/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"A-2518 Electrode, A Nose, 5RW, 4.25 OAL",TJ SNOW CO_US_70653334,59.7,Asheville,US_500-BAAN,USD,1277944
6/24/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"FA-2428-16 DBELEC, A-Nose, 4RW, 2.50 OAL [MORE] 1.00 OFS",TJ SNOW CO_US_70653334,150.2,Asheville,US_500-BAAN,USD,1277943
6/24/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"S-349 Swivel Electrode, 5RW, 7/8"" Dia",TJ SNOW CO_US_70653334,89.52,Asheville,US_500-BAAN,USD,1277940
6/24/2024,2024,6,Q2,Q2-2024,Site Equipment Spare Parts,Edwards RV12 Rotary Vacuum Pump,"INNOVATIVE VACUUM SOLUTIONS, INC_US_70649905",3468.4,Asheville,US_500-BAAN,USD,50890
6/24/2024,2024,6,Q2,Q2-2024,Product Services,100% DOWN PAYMENT -- Installation of HVAC Weld system,ULTRAFLEX POWER TECHNOLOGIES CORP_US_71105414,5610,Asheville,US_500-BAAN,USD,24163-C
6/24/2024,2024,6,Q2,Q2-2024,Product Services,100% DOWN PAYMENT -- Installation of HVAC Weld system,ULTRAFLEX POWER TECHNOLOGIES CORP_US_71105414,7181.5,Asheville,US_500-BAAN,USD,24163-B
6/24/2024,2024,6,Q2,Q2-2024,Industrial Gases,Torch lighter,AIRGAS USA LLC_US_69316438,12.21,Asheville,US_500-BAAN,USD,9151098174
6/24/2024,2024,6,Q2,Q2-2024,Industrial Gases,Brazing Tips,AIRGAS USA LLC_US_69316438,102.28,Asheville,US_500-BAAN,USD,9151098174
6/24/2024,2024,6,Q2,Q2-2024,Industrial Gases,Faceshields,AIRGAS USA LLC_US_69316438,28.04,Asheville,US_500-BAAN,USD,9151098174
6/24/2024,2024,6,Q2,Q2-2024,Industrial Gases,Airgas Bulk Nitrogen Blanket 2024,AIRGAS USA LLC_US_69316438,3047.86,Asheville,US_500-BAAN,USD,9151075699
6/24/2024,2024,6,Q2,Q2-2024,Refrigeration components,"NTX2180 semidirect suction compressor, 115V/60Hz",NIDEC GLOBAL APPLIANCE NORTH AMERIC_US_70671924,1800,Asheville,US_500-BAAN,USD,350002982
6/24/2024,2024,6,Q2,Q2-2024,MRO Services,ND 593S Yellow Thread lock Patch apply to 315677H01,"ENDRIES, INC_US_70655647",450,Asheville,US_500-BAAN,USD,818159300
6/24/2024,2024,6,Q2,Q2-2024,Industrial Supplies,"Makita® DF012DSE, 7.2v Lithium-Ion Cordless 1/4"" Hex Driver-Drill Kit w/ Auto-Stop Clutch",GLOBAL INDUSTRIAL EQUIPMENT_US_69291235,249.95,Asheville,US_500-BAAN,USD,122050491
6/24/2024,2024,6,Q2,Q2-2024,Material Handling Equipment,"Makita® DF012DSE, 7.2v Lithium-Ion Cordless 1/4"" Hex Driver-Drill Kit w/ Auto-Stop Clutch",GLOBAL INDUSTRIAL EQUIPMENT_US_69291235,249.95,Asheville,US_500-BAAN,USD,122048963
6/22/2024,2024,6,Q2,Q2-2024,Office Supplies,"STAPLES MEMO BOOKS, 3  X 5 , C",STAPLES BUSINESS ADVANTAGE_US_246182,9.2,Asheville,US_500-BAAN,USD,6005086842
6/22/2024,2024,6,Q2,Q2-2024,Office Supplies,"STAPLES MEMO PADS, 3  X 5 , CO",STAPLES BUSINESS ADVANTAGE_US_246182,3.83,Asheville,US_500-BAAN,USD,6005086842
6/22/2024,2024,6,Q2,Q2-2024,Office Supplies,"AMPAD MEMO PADS, 3  X 5 , NARR",STAPLES BUSINESS ADVANTAGE_US_246182,28.88,Asheville,US_500-BAAN,USD,6005086842
6/22/2024,2024,6,Q2,Q2-2024,Office Supplies,NATIONAL BRAND XTREME MEMO PAD,STAPLES BUSINESS ADVANTAGE_US_246182,19.56,Asheville,US_500-BAAN,USD,6005086842
6/22/2024,2024,6,Q2,Q2-2024,Office Supplies,"HONEYWELL 12,000 BTU PORTABLE",STAPLES BUSINESS ADVANTAGE_US_246182,710.89,Asheville,US_500-BAAN,USD,6005086818
6/22/2024,2024,6,Q2,Q2-2024,Office Supplies,JABRA EVOLVE 20 MS STEREO NOIS,STAPLES BUSINESS ADVANTAGE_US_246182,62.59,Asheville,US_500-BAAN,USD,6005086822
6/21/2024,2024,6,Q2,Q2-2024,Hand Tools,REMOVAL TOOL CONTACT SIZE 20,DIGI KEY ELECTRONICS_US_50051980,133.24,Asheville,US_500-BAAN,USD,105517586
6/21/2024,2024,6,Q2,Q2-2024,Janitorial Services/Supplies,2024-1H Aiken-ANX Quality Janitorial,QUALITY JANITORIAL GROUP INC._US_70680728,30000,Asheville,US_500-BAAN,USD,45744
6/21/2024,2024,6,Q2,Q2-2024,Janitorial Services/Supplies,2024-1H Training Center - Quality Janitorial ,QUALITY JANITORIAL GROUP INC._US_70680728,800,Asheville,US_500-BAAN,USD,45745
6/21/2024,2024,6,Q2,Q2-2024,Janitorial Services/Supplies,2024-1H Biltmore 6Mo Blanket - Quality Janitorial,QUALITY JANITORIAL GROUP INC._US_70680728,3500,Asheville,US_500-BAAN,USD,45746
6/21/2024,2024,6,Q2,Q2-2024,Production Equipment and Supplies,Lift Table,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",25980,Asheville,US_500-BAAN,USD,292645
6/21/2024,2024,6,Q2,Q2-2024,Office Supplies,BROTHER P-TOUCH TZE-651 LAMINA,STAPLES BUSINESS ADVANTAGE_US_246182,39.34,Asheville,US_500-BAAN,USD,6005005702
6/21/2024,2024,6,Q2,Q2-2024,Office Supplies,TRU RED MEDIUM SOFT COVER RULE,STAPLES BUSINESS ADVANTAGE_US_246182,43.14,Asheville,US_500-BAAN,USD,6005005701
6/21/2024,2024,6,Q2,Q2-2024,Office Supplies,BROTHER DK-2205 WIDE WIDTH CON,STAPLES BUSINESS ADVANTAGE_US_246182,152.86,Asheville,US_500-BAAN,USD,6005005704
6/21/2024,2024,6,Q2,Q2-2024,Office Supplies,SHARPIE S-GEL RETRACTABLE GEL,STAPLES BUSINESS ADVANTAGE_US_246182,17.47,Asheville,US_500-BAAN,USD,6005005703
6/21/2024,2024,6,Q2,Q2-2024,Office Supplies,AVERY EASY PEEL LASER RETURN A,STAPLES BUSINESS ADVANTAGE_US_246182,71.26,Asheville,US_500-BAAN,USD,6005005703
6/21/2024,2024,6,Q2,Q2-2024,Office Supplies,STAPLES LASER/INKJET SHIPPING,STAPLES BUSINESS ADVANTAGE_US_246182,30.02,Asheville,US_500-BAAN,USD,6005005703
6/21/2024,2024,6,Q2,Q2-2024,Waste Management,Blanket PO for waste to energy,VLS RECOVERY SERVICES LLC_US_70653752,990.94,Asheville,US_500-BAAN,USD,092841
6/21/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"High-Speed Steel Drill-Point Countersink for Number 10 Screws, 82 Degree",MCMASTER-CARR SUPPLY CO_US_50004682,21.73,Asheville,US_500-BAAN,USD,29007906
6/21/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Low-Profile Hold-Down Toggle Clamp with Locking Handle, 500 lbs. Holding Capacity",MCMASTER-CARR SUPPLY CO_US_50004682,1018.08,Asheville,US_500-BAAN,USD,29007906
6/21/2024,2024,6,Q2,Q2-2024,Professional Services,Taidacent dc motor driver professional driver type B positive and negative current PID control 24 volt dc motor controller 36v dc motor,AMAZON CAPITAL SERVICES INC_US_70345775,510,Asheville,US_500-BAAN,USD,13RH-74R6-47ND
6/20/2024,2024,6,Q2,Q2-2024,Leased Vehicles - Trucks,"SAFCO EASTWINDS EMPIRE, 30"" MO",STAPLES BUSINESS ADVANTAGE_US_246182,203.99,Asheville,US_500-BAAN,USD,6004947671
6/20/2024,2024,6,Q2,Q2-2024,"Labels, (Adhesive)",AirTrack® HBM-MT2070L-COMPATIBLE Battery,BARCODES INC_US_70284125,64.62,Asheville,US_500-BAAN,USD,INV7334850
6/20/2024,2024,6,Q2,Q2-2024,Office Supplies,BOSTITCH IMPULSE 30 ELECTRIC S,STAPLES BUSINESS ADVANTAGE_US_246182,47.25,Asheville,US_500-BAAN,USD,6004890814
6/20/2024,2024,6,Q2,Q2-2024,Office Supplies,TRU RED TANK PERMANENT MARKERS,STAPLES BUSINESS ADVANTAGE_US_246182,38.14,Asheville,US_500-BAAN,USD,6004890814
6/20/2024,2024,6,Q2,Q2-2024,Material Handling Equipment,MOUNT-IT 5-TIER METAL SHELVING,STAPLES BUSINESS ADVANTAGE_US_246182,104.03,Asheville,US_500-BAAN,USD,6004890773
6/20/2024,2024,6,Q2,Q2-2024,Office Supplies,TRU RED 7" STAINLESS STEEL SCI,STAPLES BUSINESS ADVANTAGE_US_246182,9.98,Asheville,US_500-BAAN,USD,6004890817
6/20/2024,2024,6,Q2,Q2-2024,Office Supplies,SHARPIE RETRACTABLE HIGHLIGHTE,STAPLES BUSINESS ADVANTAGE_US_246182,10.61,Asheville,US_500-BAAN,USD,6004890817
6/20/2024,2024,6,Q2,Q2-2024,Office Supplies,"STAPLES RECYCLED NOTES, 1 3/8""",STAPLES BUSINESS ADVANTAGE_US_246182,4.24,Asheville,US_500-BAAN,USD,6004890817
6/20/2024,2024,6,Q2,Q2-2024,Office Supplies,SHARPIE S-GEL RETRACTABLE GEL,STAPLES BUSINESS ADVANTAGE_US_246182,17.47,Asheville,US_500-BAAN,USD,6004890817
6/20/2024,2024,6,Q2,Q2-2024,Office Supplies,LOGITECH H340 COMPUTER HEADSET,STAPLES BUSINESS ADVANTAGE_US_246182,21.99,Asheville,US_500-BAAN,USD,6004947685
6/20/2024,2024,6,Q2,Q2-2024,"IT Hardware, (Product/Custom) - General",Connect Edge Adapter Bracket NRE (mechanical development+injection molding),M5STACK TECHNOLOGY CO LTD_US_70853111,15000,Asheville,US_500-BAAN,USD,INV2024040301TMO
6/20/2024,2024,6,Q2,Q2-2024,"IT Hardware, (Product/Custom) - General",USB-C Cable for Connect Edge Adapter Power Kit - 3m,M5STACK TECHNOLOGY CO LTD_US_70853111,1650,Asheville,US_500-BAAN,USD,INV2024040301TMO
6/20/2024,2024,6,Q2,Q2-2024,"IT Hardware, (Product/Custom) - General","Smart-Vue Pro Quatro (Murata); Delivered with two 3.6v lithium batteries, two sensor mounting kits, one mounting holder, one antenna and two 1.5 m/5 ft flat cables",OCEASOFT SA_US_70712482,565.08,Asheville,US_500-BAAN,USD,INVOC1015855
6/20/2024,2024,6,Q2,Q2-2024,"IT Hardware, (Product/Custom) - General","LoRa Pro Gateway (Ethernet, 4G-LTE) 915 MHz; For use with OCEAView; Compatible with Cobalt X2, Cobalt X1, Cobalt L3, and Cobalt ML3 data loggers; Includes: universal power supply, RJ45 cable",OCEASOFT SA_US_70712482,1352.5,Asheville,US_500-BAAN,USD,INVOC1015855
6/20/2024,2024,6,Q2,Q2-2024,"IT Hardware, (Product/Custom) - General","Temperature, humidity, CO2 Smart-Sensor; Compatible with Cobalt X2 and Cobalt X1 data loggers; Temperature (0°C to +50°C); humidity (0% to 99.9% RH); CO2 (0% to 20% CO2)",OCEASOFT SA_US_70712482,592.68,Asheville,US_500-BAAN,USD,INVOC1015855
6/20/2024,2024,6,Q2,Q2-2024,"IT Hardware, (Product/Custom) - General",Smart Remote Contact 915; Dry contact alert device with LoRaWAN wireless connectivity,OCEASOFT SA_US_70712482,276.29,Asheville,US_500-BAAN,USD,INVOC1015855
6/20/2024,2024,6,Q2,Q2-2024,"IT Hardware, (Product/Custom) - General",Smart Siren 915; Wireless alert device for LoRaWAN solution with universal power supply,OCEASOFT SA_US_70712482,313.7,Asheville,US_500-BAAN,USD,INVOC1015855
6/20/2024,2024,6,Q2,Q2-2024,Industrial Gases,NITROGEN IND LIQ 180LT 22PSI,AIRGAS USA LLC_US_69316438,942.6,Asheville,US_500-BAAN,USD,9150994772
6/20/2024,2024,6,Q2,Q2-2024,Hardware Maintenance,Parker 3/8 Hose Mender,CROSS COMPANY_US_70649147,50.55,Asheville,US_500-BAAN,USD,IN821218
6/20/2024,2024,6,Q2,Q2-2024,Hardware Maintenance,Parker 3/8 Hose Mender,CROSS COMPANY_US_70649147,151.65,Asheville,US_500-BAAN,USD,IN821540
6/20/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"1-1/4 Thick HP2 Wilson ABS/WLS Custom Shape PUNCH, DOGBONE SHAPE, SHAPE CODE S91, DIM 1=0.5620 IN, DIM 2=0.1660 IN, DIM 3=0.0750 IN, DIM 4=0.0070 IN, KEYING =90.0000 DEG, CLR=0.0080 IN,",WILSON TOOL INTERNATIONAL_US_70581455,391.5,Asheville,US_500-BAAN,USD,92310808
6/20/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"1-1/4 Thick HP2 Wilson ABS/WLS Custom Shape DIE, DOGBONE SHAPE, SHAPE CODE S91, DIM 1=0.5620 IN, DIM 2=0.1660 IN, DIM 3=0.0750 IN, DIM 4=0.0070 IN, KEYING =90.0000 DEG, CLR=0.0080 IN,",WILSON TOOL INTERNATIONAL_US_70581455,240,Asheville,US_500-BAAN,USD,92310808
6/20/2024,2024,6,Q2,Q2-2024,Power Management,"Waveshare Industrial 8-Ch Analog Output Module, 12-Bit DA Conversion, Supports 8-Ch Simultaneous Voltage Output, DC 7~36V Wide Voltage Power Supply, Modbus RTU Protocol, Rail-Mount Support",AMAZON CAPITAL SERVICES INC_US_70345775,28.99,Asheville,US_500-BAAN,USD,1974-KLHC-4LGC
6/20/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Super-Soft Antifatigue Mat, Textured, 36&quot; Wide x 96&quot; Long x 5/8&quot; Thick, Black",MCMASTER-CARR SUPPLY CO_US_50004682,153.93,Asheville,US_500-BAAN,USD,28920792
6/20/2024,2024,6,Q2,Q2-2024,Electronic Components,"waveshare Industrial Modbus RTU 8-ch Relay Module with RS485 Interface Multi Isolation Protection Circuits, 7~36V Power Supply, Support Win7/8/8.1/10/11,Linux, Android,etc.",AMAZON CAPITAL SERVICES INC_US_70345775,128.97,Asheville,US_500-BAAN,USD,1V74-RWL1-3RVP
6/20/2024,2024,6,Q2,Q2-2024,Electronic Components,"waveshare Industrial Modbus RTU 8-ch Relay Module with RS485 Interface Multi Isolation Protection Circuits, 7~36V Power Supply, Support Win7/8/8.1/10/11,Linux, Android,etc.",AMAZON CAPITAL SERVICES INC_US_70345775,42.99,Asheville,US_500-BAAN,USD,11RD-DQJ3-3PNW
6/20/2024,2024,6,Q2,Q2-2024,OEM - Kitting,1 1/8X3/8 P20 ANG CUT TRIANGLE CERAMIC MEDIA,MSC INDUSTRIAL SUPPLY CO (EZ BUY)_US_50019280,208.37,Asheville,US_500-BAAN,USD,83716648
6/20/2024,2024,6,Q2,Q2-2024,MRO Services,Torch strikers,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",146,Asheville,US_500-BAAN,USD,290599
6/19/2024,2024,6,Q2,Q2-2024,Product Services,RES 15K OHM 5% 5W AXIAL,DIGI KEY ELECTRONICS_US_50051980,4.48,Asheville,US_500-BAAN,USD,105466235
6/19/2024,2024,6,Q2,Q2-2024,Product Services,CONN SPADE TERM 14-16AWG #8 BLU,DIGI KEY ELECTRONICS_US_50051980,6.05,Asheville,US_500-BAAN,USD,105466235
6/19/2024,2024,6,Q2,Q2-2024,Product Services,CBL CLIP FLAT C-TYPE WHITE ADH,DIGI KEY ELECTRONICS_US_50051980,23.7,Asheville,US_500-BAAN,USD,105466235
6/19/2024,2024,6,Q2,Q2-2024,Production Equipment and Supplies,MY2_Mandrel (CNC) AL6061 F: Deburred,RAPID AXIS LLC_US_70658537,1407,Asheville,US_500-BAAN,USD,INV-22514
6/19/2024,2024,6,Q2,Q2-2024,Professional Services,NLV12.6CN w/ Glued Rotor,SECOP INC C/O RODL LANGFORD_US_70695517,1127.28,Asheville,US_500-BAAN,USD,9900012494a
6/19/2024,2024,6,Q2,Q2-2024,Professional Services,Cover 100x103N2008,SECOP INC C/O RODL LANGFORD_US_70695517,5.76,Asheville,US_500-BAAN,USD,9900012494a
6/19/2024,2024,6,Q2,Q2-2024,Waste Management,Grease Trap Monthly Pump Blanket PO,WIND RIVER ENVIRONMENTAL_US_70944034,236.95,Asheville,US_500-BAAN,USD,6428289
6/19/2024,2024,6,Q2,Q2-2024,Uniforms,Cintas Uniform Service Blanket for 2022,CINTAS #223_US_70680353,227.48,Asheville,US_500-BAAN,USD,4196108280
6/19/2024,2024,6,Q2,Q2-2024,Uniforms,Cintas Uniform Service Blanket for 2022,CINTAS #223_US_70680353,501.73,Asheville,US_500-BAAN,USD,4196108212
6/19/2024,2024,6,Q2,Q2-2024,Uniforms,Cintas Uniform Service Blanket for 2022,CINTAS #223_US_70680353,20.62,Asheville,US_500-BAAN,USD,4196108020
6/19/2024,2024,6,Q2,Q2-2024,Professional Services,Regulatory Support for LPD Products for 2024,ILENSYS TECHNOLOGIES PRIVATE LIMITED_US_70054036,10832,Asheville,US_500-BAAN,USD,30160/2024-25
6/19/2024,2024,6,Q2,Q2-2024,Professional Services,Ilensys CS AVL May 24,ILENSYS TECHNOLOGIES PRIVATE LIMITED_US_70054036,31091,Asheville,US_500-BAAN,USD,30175/2024-25
6/19/2024,2024,6,Q2,Q2-2024,Professional Services,Ilensys TC POE May 24,ILENSYS TECHNOLOGIES PRIVATE LIMITED_US_70054036,19058,Asheville,US_500-BAAN,USD,30176/2024-25
6/19/2024,2024,6,Q2,Q2-2024,Professional Services,Ilensys POE MAR May 24,ILENSYS TECHNOLOGIES PRIVATE LIMITED_US_70054036,19152,Asheville,US_0740-SAPPR1,USD,30191/2024-25
6/19/2024,2024,6,Q2,Q2-2024,Industrial Gases,FLTR HEPA PAPR 2 PK,AIRGAS USA LLC_US_69316438,110.15,Asheville,US_500-BAAN,USD,9150951159
6/19/2024,2024,6,Q2,Q2-2024,Professional Services,Ilensys POE AVL May 24,ILENSYS TECHNOLOGIES PRIVATE LIMITED_US_70054036,55639,Asheville,US_500-BAAN,USD,30190/2024-25
6/19/2024,2024,6,Q2,Q2-2024,Electronic Components,"Erayco DIN Rail Terminal Blocks Kit, 20PCS UK2.5B Terminal Blocks 12 AWG Gauge 20A 600V, 2PCS Ground Blocks, 4PCS Jumpers, 4PCS End Stopper, 4PCS End Covers, 4PCS Marker Strip, 1Pcs 8"" Aluminum Rail",AMAZON CAPITAL SERVICES INC_US_70345775,68.97,Asheville,US_500-BAAN,USD,1C7Y-HDVP-LTPP
6/19/2024,2024,6,Q2,Q2-2024,MRO Services,EVER 100403 EVERGLAZE 1 LB. TUBE,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",139.8,Asheville,US_500-BAAN,USD,289619
6/18/2024,2024,6,Q2,Q2-2024,Production Equipment and Supplies,T1859-8 (CNC) 304SS F: Deburred,RAPID AXIS LLC_US_70658537,426.32,Asheville,US_500-BAAN,USD,22459
6/18/2024,2024,6,Q2,Q2-2024,Electronic Components,"Erayco DIN Rail Terminal Blocks Kit, 20PCS UK2.5B Terminal Blocks 12 AWG Gauge 20A 600V, 2PCS Ground Blocks, 4PCS Jumpers, 4PCS End Stopper, 4PCS End Covers, 4PCS Marker Strip, 1Pcs 8"" Aluminum Rail",AMAZON CAPITAL SERVICES INC_US_70345775,22.99,Asheville,US_500-BAAN,USD,194Q-NQXD-HD4J
6/18/2024,2024,6,Q2,Q2-2024,Professional Services,Blanket PO for 2024 Dickson Smart-Vue Pro Cloud Services,OCEASOFT SA_US_70712482,23859,Asheville,US_500-BAAN,USD,INVOC1015459
6/18/2024,2024,6,Q2,Q2-2024,MRO Services,QT 23635 PN 015522 || North East Precision,NORTH EAST PRECISION_US_70680239,764.72,Asheville,US_500-BAAN,USD,56457
6/18/2024,2024,6,Q2,Q2-2024,Industrial Supplies,Closure Badge Holder,IDW LLC_US_70656190,275.96,Asheville,US_500-BAAN,USD,INV7332696
6/18/2024,2024,6,Q2,Q2-2024,Office Supplies,"TOPS LEGAL JUNIOR NOTEPADS, 5""",STAPLES BUSINESS ADVANTAGE_US_246182,22.3,Asheville,US_500-BAAN,USD,6004845953
6/18/2024,2024,6,Q2,Q2-2024,Office Supplies,AVERY TRUEBLOCK LASER SHIPPING,STAPLES BUSINESS ADVANTAGE_US_246182,39.6,Asheville,US_500-BAAN,USD,6004845953
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"GORILLA GLUE STICKS, CLEAR/OPA",STAPLES BUSINESS ADVANTAGE_US_246182,9.49,Asheville,US_500-BAAN,USD,6004845953
6/18/2024,2024,6,Q2,Q2-2024,Office Supplies,PENTEL WOW RETRACTABLE BALLPOI,STAPLES BUSINESS ADVANTAGE_US_246182,9.99,Asheville,US_500-BAAN,USD,6004845953
6/18/2024,2024,6,Q2,Q2-2024,Office Supplies,PENTEL ENERGEL DELUXE RTX RETR,STAPLES BUSINESS ADVANTAGE_US_246182,21.48,Asheville,US_500-BAAN,USD,6004845953
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"GORILLA DUAL TEMP GLUE GUN, OR",STAPLES BUSINESS ADVANTAGE_US_246182,19.44,Asheville,US_500-BAAN,USD,6004845953
6/18/2024,2024,6,Q2,Q2-2024,Office Supplies,BROTHER P-TOUCH TZE-S651 LAMIN,STAPLES BUSINESS ADVANTAGE_US_246182,255.75,Asheville,US_500-BAAN,USD,6004845956
6/18/2024,2024,6,Q2,Q2-2024,Production Equipment and Supplies,"Spring, Lee Spring, LC-032E-15, MW","BURR OAK TOOL ,INC_US_70645179",15,Asheville,US_500-BAAN,USD,453694
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Cutter Blade Assy 20',DA Stainless Steel","BURR OAK TOOL ,INC_US_70645179",280,Asheville,US_500-BAAN,USD,453694
6/18/2024,2024,6,Q2,Q2-2024,Professional Services,Taidacent dc motor driver professional driver type B positive and negative current PID control 24 volt dc motor controller 36v dc motor,AMAZON CAPITAL SERVICES INC_US_70345775,170,Asheville,US_500-BAAN,USD,17GP-PJ9V-JW1L
6/18/2024,2024,6,Q2,Q2-2024,MRO Services,Weiler 11007 WIRE CUP BRUSH,"WESCO DISTRIBUTION, INC.-CCA_US_70121904",195,Asheville,US_500-BAAN,USD,288869
6/18/2024,2024,6,Q2,Q2-2024,Production Equipment and Supplies,"18-8 Stainless Steel Internal-Tooth Lock Washer for 1/2&quot; Screw Size, 0.512&quot; ID, 0.9&quot; OD",MCMASTER-CARR SUPPLY CO_US_50004682,11.28,Asheville,US_500-BAAN,USD,28778125
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Makita Cordless Impact Wrench, Makita Xdt19Z Cordless Impact Driver",MCMASTER-CARR SUPPLY CO_US_50004682,463.18,Asheville,US_500-BAAN,USD,28755315
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Locking Pliers with Curved Jaws and Lever Release, 10&quot; Overall Length",MCMASTER-CARR SUPPLY CO_US_50004682,32.5,Asheville,US_500-BAAN,USD,28755315
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Plastic Waste Container, 33&quot; High, Rectangular, 23 Gallon Capacity, Black",MCMASTER-CARR SUPPLY CO_US_50004682,110.94,Asheville,US_500-BAAN,USD,28755315
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Tilt-and-Lock Hand-Held Inspection Mirror, 13&quot; Long Handle",MCMASTER-CARR SUPPLY CO_US_50004682,49.96,Asheville,US_500-BAAN,USD,28755315
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Alligator Clip, High-Current, Flat, Toothed, Zinc-Plated Steel, 20 Amps",MCMASTER-CARR SUPPLY CO_US_50004682,145,Asheville,US_500-BAAN,USD,28755315
6/18/2024,2024,6,Q2,Q2-2024,OEM - Kitting,"Vinyl-Coated Hook, Heavy Duty, Wall Mount, 1-1/8&quot; Wide x 6&quot; High x 3-3/4&quot; Deep Overall",MCMASTER-CARR SUPPLY CO_US_50004682,13.59,Asheville,US_500-BAAN,USD,28765233
6/17/2024,2024,6,Q2,Q2-2024,Electronic Components,MECCANIXITY 2 Pcs DIN Rail Slotted Iron Mounting Guide 16" Long 35mm Wide 7.5mm High Bronze Tone,AMAZON CAPITAL SERVICES INC_US_70345775,29.97,Asheville,US_500-BAAN,USD,194Q-NQXD-DGHY
